baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Treatment,OTU,day,tissue,level
2.1006443358233846,-2.348594645534916,0.7659668317702439,-3.1806869444443575,0.0014692630761150168,0.02470198546718372,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,NA,"Depleted in ""Feed""",Otu00894,4,Feces,OTU
75.44116640332354,-2.311765054982883,0.5701116789217409,-6.787693280398018,1.1394056047800256e-11,1.4629967965375529e-8,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,NA,"Depleted in ""Inject""",Otu00068,4,Feces,OTU
98.57144270776791,-2.162123347704002,0.6296595086519258,-3.621108540214276,2.9334340605024014e-4,0.007515178688334724,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Depleted in ""Feed""",Otu00036,4,Feces,OTU
14.55648777368695,-1.9205856716984244,0.5826587167170121,-3.3119182876521087,9.26586056707424e-4,0.017189768914089455,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,"Depleted in ""Feed""",Otu00257,4,Feces,OTU
32.08337745260227,-1.820663184012978,0.47062900674356606,-3.856750744124794,1.1490422394158431e-4,0.0038636545300357724,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,"Depleted in ""Feed""",Otu00074,4,Feces,OTU
79.9773338703605,-1.8159283007828215,0.7723684682548106,-3.9571364483124327,7.585360643221131e-5,0.003139172327733053,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NA,"Depleted in ""Feed""",Otu00103,4,Feces,OTU
18.9983146317638,-1.7985646288680033,0.5390800557656501,-3.193443723916186,0.0014058673689135352,0.024398601434692968,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,NA,"Depleted in ""Feed""",Otu00176,4,Feces,OTU
635.9168778775913,-1.4842012710798864,0.39690568267391646,-3.725780017324148,1.9471216299087862e-4,0.005819730204949594,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,NA,"Depleted in ""Feed""",Otu00007,4,Feces,OTU
16.751724419009065,-0.780726359926939,0.744210671027082,-3.1165195331348237,0.001829995566535152,0.029834473175633692,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,NA,"Depleted in ""Feed""",Otu00112,4,Feces,OTU
6.151846192293677,-0.6897920831830185,0.5962018026720344,-3.649773002622113,2.624721532933252e-4,0.007060500923590448,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Depleted in ""Feed""",Otu00330,4,Feces,OTU
1.935673695786282,0.7724813934725847,0.6873477158667768,3.0480773339316083,0.0023031064918745086,0.03348841331428339,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-010,"Enriched in ""Feed""",Otu00406,4,Feces,OTU
13.106846737218218,1.394187527691346,0.45286240744773554,3.0564311560805697,0.0022398891097921993,0.03347389836300565,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NA,"Enriched in ""Feed""",Otu00276,4,Feces,OTU
15.651460444990938,1.4832366065732752,0.5351521459696886,2.907722149189988,0.003640716552175528,0.04972209414977339,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,"Enriched in ""Feed""",Otu00179,4,Feces,OTU
33.90732117571245,1.4841584766499107,0.5202876573463214,2.9782574349584037,0.0028989238636965993,0.041042658912336064,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,"Enriched in ""Feed""",Otu00085,4,Feces,OTU
146.23000789385864,1.5864929849263147,0.45366826469240484,3.5199469427189958,4.316331331002513e-4,0.009741795750382679,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,"Enriched in ""Feed""",Otu00030,4,Feces,OTU
4.027015709500277,1.697094111699005,0.8120161554333466,3.6003919160533426,3.177378901426065e-4,0.00777013567712374,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NA,"Enriched in ""Feed""",Otu00100,4,Feces,OTU
1.4444463479945038,1.8387321774749084,0.5541224799354907,3.2161359143898407,0.0012992928165720008,0.023300651177191215,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NA,"Enriched in ""Feed""",Otu00784,4,Feces,OTU
120.69504243100609,1.8438117150670361,0.5006284398330952,3.7843675647724426,1.540999378782336e-4,0.004876809798734687,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,NA,"Enriched in ""Feed""",Otu00050,4,Feces,OTU
35.540156499291925,1.903502560605727,0.6598464952825662,2.902936998636897,0.003696809973960847,0.04972209414977339,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,NA,"Enriched in ""Feed""",Otu00139,4,Feces,OTU
2.6365391449816062,2.2823380234106803,0.623856673806019,3.4743998234463245,5.119975021327103e-4,0.010202024301755487,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Sphaerochaeta,"Enriched in ""Feed""",Otu00622,4,Feces,OTU
3.4692561273233435,2.744234223932482,0.694450684884887,3.958926196221921,7.528749554887911e-5,0.003139172327733053,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,"Enriched in ""Feed""",Otu00393,4,Feces,OTU
62.599771378493266,2.970534122678774,0.4954245316482049,5.950082685346475,2.6800706140410526e-9,2.8837559807081726e-7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Enriched in ""Feed""",Otu00092,4,Feces,OTU
27.21843642499037,-5.19674339088486,0.8328474103698351,-5.964714640825987,2.4506193634070866e-9,4.521392725486075e-7,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,NA,"Depleted in ""Feed""",Otu00204,7,Feces,OTU
49.59214494031239,-4.206508894579058,0.7716066307424644,-5.4205163437938495,5.942713884288746e-8,7.309538077675157e-6,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,NA,"Depleted in ""Feed""",Otu00068,7,Feces,OTU
17.335304122561407,-4.097350280552632,0.8705148031902367,-4.583122352932301,4.580838171651593e-6,3.3806585706788755e-4,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria_unclassified,Deltaproteobacteria_unclassified,NA,"Depleted in ""Feed""",Otu00249,7,Feces,OTU
106.16767272127032,-3.6058897294576804,0.6966763950122039,-5.161507004633767,2.449697228281799e-7,2.2598456930899597e-5,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,"Depleted in ""Feed""",Otu00029,7,Feces,OTU
21.679758697707864,-3.605321735777112,0.7929553153421265,-4.371852775903783,1.2319659144809943e-5,7.576590374058115e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,"Depleted in ""Feed""",Otu00169,7,Feces,OTU
19.722899541783686,-3.465368691076532,0.6884345120904223,-2.736984769302871,0.006200516370108888,0.04766646959521208,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NA,"Depleted in ""Feed""",Otu00109,7,Feces,OTU
46.88086550371547,-3.4415313669150476,0.7087145744402235,-3.055381425924338,0.002247744624664004,0.029979003320567337,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,"Depleted in ""Feed""",Otu00039,7,Feces,OTU
91.38838203436353,-3.143925491568199,0.8326613794048443,-3.8203152904356523,1.3328118757935853e-4,0.00491807582167833,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,"Depleted in ""Feed""",Otu00016,7,Feces,OTU
4.239842441055308,-3.060947065797026,0.935483213548046,-3.2422245453128435,0.0011860053654023164,0.020885577261698093,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,NA,"Depleted in ""Feed""",Otu00592,7,Feces,OTU
16.89094924681232,-2.7518637847998533,0.9585322408148728,-3.2415993188709145,0.001188610088064119,0.020885577261698093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,NA,"Depleted in ""Feed""",Otu00267,7,Feces,OTU
5.5747371576329865,-2.689716158764939,0.7805649137990481,-3.147471524091139,0.001646891462688418,0.04640593745458151,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA,"Depleted in ""Inject""",Otu00143,7,Feces,OTU
13.737238481749344,-2.673379848803216,0.8496446472656917,-3.247724371724586,0.001163319028399116,0.020885577261698093,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,"Depleted in ""Feed""",Otu00307,7,Feces,OTU
3.944998085676763,-2.5093974077103,0.84615293703115,-2.883590908088284,0.003931691461218411,0.03921065268079983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Depleted in ""Feed""",Otu00527,7,Feces,OTU
20.63008508991769,-2.424880677186544,0.9063378151481021,-2.7101180307733177,0.006725926864828569,0.04858578017117592,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema_2,"Depleted in ""Feed""",Otu00062,7,Feces,OTU
4.193336886654422,-2.3931579783332073,0.8383152263295433,-2.9056931153234276,0.003664406488407257,0.037560166506174386,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,"Depleted in ""Feed""",Otu00275,7,Feces,OTU
5.757973182565837,-2.3218147843083856,0.8519014232522678,-3.0366352220884085,0.0023923477682158602,0.030440562981781116,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,"Depleted in ""Feed""",Otu00129,7,Feces,OTU
3.106948465833179,-2.302547627183553,0.8161050413529406,-2.771281289885339,0.005583616844533886,0.04479031773115226,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_ge,"Depleted in ""Feed""",Otu00538,7,Feces,OTU
84.12326070312979,-2.2170134563915846,0.7056224108798622,-3.2604975413223465,0.0011121693144272066,0.0392284707868531,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,"Depleted in ""Inject""",Otu00090,7,Feces,OTU
4.603151969041709,-2.2058243402647717,0.6236683535808237,-3.4418394812252107,5.777729886800194e-4,0.029683087293435998,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Depleted in ""Inject""",Otu00331,7,Feces,OTU
84.12326070312979,-2.1700676725929684,0.7798868719986206,-2.978573658127338,0.002895934151010041,0.03447095812008726,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,"Depleted in ""Feed""",Otu00090,7,Feces,OTU
18.7603033114371,-2.168650051485412,0.8075163308343828,-2.858175834551545,0.0042608421274049,0.04031412166698482,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Depleted in ""Feed""",Otu00101,7,Feces,OTU
176.06983526509762,-2.096048977247985,0.5771748513343035,-3.533610579093251,4.0992457182721523e-4,0.027756074170501507,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Depleted in ""Inject""",Otu00012,7,Feces,OTU
21.49218070622058,-2.0334481233127355,0.6363593626821784,-3.107587245660555,0.001886213014296122,0.048452096804731636,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,"Depleted in ""Inject""",Otu00136,7,Feces,OTU
7.7314802858034355,-1.9348975465368494,0.6577384244722533,-2.8317501567866126,0.004629400561569871,0.04166460505412884,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NA,"Depleted in ""Feed""",Otu00208,7,Feces,OTU
111.82809557781302,-1.7710009185087976,0.6571418217376618,-2.700001975173053,0.006933906439891845,0.04858578017117592,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Depleted in ""Feed""",Otu00028,7,Feces,OTU
768.5206299899136,-1.5759168151001757,0.5116013960122685,-3.069766929106924,0.0021422587709240652,0.029979003320567337,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,"Depleted in ""Feed""",Otu00001,7,Feces,OTU
2.22466002695545,-0.0025232579649504478,0.8611075470601612,3.3519321454567836,8.024968508677162e-4,0.01974142253134582,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,NA,"Depleted in ""Feed""",Otu00266,7,Feces,OTU
11.793540522076393,0.5037091673542513,0.5856258539330207,-2.681279943478973,0.007334113338518881,0.0492052331256994,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,"Enriched in ""Feed""",Otu00257,7,Feces,OTU
4.2410293912839565,1.001254578837087,0.8649145522644548,3.3806087351255965,7.232545182321004e-4,0.019062922659117503,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,NA,"Enriched in ""Feed""",Otu00354,7,Feces,OTU
89.84474825516442,1.0649358486001654,0.3704079279162907,2.8729008324487584,0.004067217632339892,0.03949482385087948,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,NA,"Enriched in ""Feed""",Otu00064,7,Feces,OTU
44.970479307128045,1.26585594896422,0.7026841728591932,-3.215535593523509,0.0013020134732554544,0.021838316892330123,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,"Enriched in ""Feed""",Otu00047,7,Feces,OTU
236.23122156343564,1.4309703484948058,0.4791472128847672,2.9220581166983397,0.003477266497647794,0.03701423402825559,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,"Enriched in ""Feed""",Otu00006,7,Feces,OTU
12.636865046655927,1.5095317021722252,0.9154724927193654,3.7200217965708045,1.992055854037359e-4,0.006682441910361686,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,"Enriched in ""Feed""",Otu00296,7,Feces,OTU
4.6402476528183385,1.5564507375139185,0.9135058914688953,2.7878249728061064,0.005306320393846336,0.04351182722953995,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus_1,"Enriched in ""Feed""",Otu00483,7,Feces,OTU
55.31028286917024,1.5811455695347019,0.5690211605739534,2.6924274115802387,0.007093397491203846,0.04858578017117592,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,NA,"Enriched in ""Feed""",Otu00073,7,Feces,OTU
18.043526731447074,1.6329596977277816,0.6004077964772166,2.7928891309213224,0.005223959326052507,0.04351182722953995,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,"Enriched in ""Feed""",Otu00215,7,Feces,OTU
